prefix;maxDigits;minDigits;usage;info
39608;11;6;Geographic Area Code;Staven
3961;11;6;Geographic Area Code;Altentreptow
3962;11;6;Geographic Area Code;Penzlin bei Waren
3963;11;6;Geographic Area Code;Woldegk
3964;11;6;Geographic Area Code;Bredenfelde bei Strasburg
3965;11;6;Geographic Area Code;Burow bei Altentreptow
3966;11;6;Geographic Area Code;Cölpin
3967;11;6;Geographic Area Code;Oertzenhof bei Strasburg
3968;11;6;Geographic Area Code;Schönbeck 
3969;11;6;Geographic Area Code;Siedenbollentin
3971;11;6;Geographic Area Code;Anklam
39721;11;6;Geographic Area Code;Liepen bei Anklam
39722;11;6;Geographic Area Code;Sarnow bei Anklam
39723;11;6;Geographic Area Code;Krien
39724;11;6;Geographic Area Code;Klein Bünzow
39726;11;6;Geographic Area Code;Ducherow
39727;11;6;Geographic Area Code;Spantekow
39728;11;6;Geographic Area Code;Medow bei Anklam
3973;11;6;Geographic Area Code;Pasewalk
39740;11;6;Geographic Area Code;Nechlin
39741;11;6;Geographic Area Code;Jatznick
39742;11;6;Geographic Area Code;Brüssow bei Pasewalk
39743;11;6;Geographic Area Code;Zerrenthin
39744;11;6;Geographic Area Code;Rothenklempenow
39745;11;6;Geographic Area Code;Hetzdorf bei Strasburg
39746;11;6;Geographic Area Code;Krackow
39747;11;6;Geographic Area Code;Züsedom
39748;11;6;Geographic Area Code;Viereck
39749;11;6;Geographic Area Code;Grambow bei Pasewalk
39751;11;6;Geographic Area Code;Penkun
39752;11;6;Geographic Area Code;Blumenhagen bei Strasburg
39753;11;6;Geographic Area Code;Strasburg
39754;11;6;Geographic Area Code;Löcknitz Vorpom
3976;11;6;Geographic Area Code;Torgelow bei Ueckermünde
39771;11;6;Geographic Area Code;Ueckermünde
39772;11;6;Geographic Area Code;Rothemühl
39773;11;6;Geographic Area Code;Altwarp
39774;11;6;Geographic Area Code;Mönkebude
39775;11;6;Geographic Area Code;Ahlbeck bei Torgelow
39776;11;6;Geographic Area Code;Hintersee
39777;11;6;Geographic Area Code;Borkenfriede
39778;11;6;Geographic Area Code;Ferdinandshof bei Torgelow
39779;11;6;Geographic Area Code;Eggesin
3981;11;6;Geographic Area Code;Neustrelitz
39820;11;6;Geographic Area Code;Triepkendorf
39821;11;6;Geographic Area Code;Carpin
39822;11;6;Geographic Area Code;Kratzeburg
39823;11;6;Geographic Area Code;Rechlin
39824;11;6;Geographic Area Code;Hohenzieritz
39825;11;6;Geographic Area Code;Wokuhl
39826;11;6;Geographic Area Code;Blankensee bei Neustrelitz
39827;11;6;Geographic Area Code;Schwarz bei Neustrelitz
39828;11;6;Geographic Area Code;Wustrow Kreis Mecklenburg-Strelitz
39829;11;6;Geographic Area Code;Blankenförde
39831;11;6;Geographic Area Code;Feldberg 
39832;11;6;Geographic Area Code;Wesenberg 
39833;11;6;Geographic Area Code;Mirow Kreis Neustrelitz
3984;11;6;Geographic Area Code;Prenzlau
39851;11;6;Geographic Area Code;Göritz bei Prenzlau
39852;11;6;Geographic Area Code;Schönermark bei Prenzlau
39853;11;6;Geographic Area Code;Holzendorf bei Prenzlau
39854;11;6;Geographic Area Code;Kleptow
39855;11;6;Geographic Area Code;Parmen-Weggun
39856;11;6;Geographic Area Code;Beenz bei Prenzlau
39857;11;6;Geographic Area Code;Drense
39858;11;6;Geographic Area Code;Bietikow
39859;11;6;Geographic Area Code;Fürstenwerder
39861;11;6;Geographic Area Code;Gramzow bei Prenzlau
39862;11;6;Geographic Area Code;Schmölln bei Prenzlau
39863;11;6;Geographic Area Code;Seehausen bei Prenzlau
3987;11;6;Geographic Area Code;Templin
39881;11;6;Geographic Area Code;Ringenwalde bei Templin
39882;11;6;Geographic Area Code;Gollin
39883;11;6;Geographic Area Code;Groß Dölln
39884;11;6;Geographic Area Code;Hassleben bei Prenzlau
39885;11;6;Geographic Area Code;Jakobshagen
39886;11;6;Geographic Area Code;Milmersdorf
39887;11;6;Geographic Area Code;Gerswalde
39888;11;6;Geographic Area Code;Lychen
39889;11;6;Geographic Area Code;Boitzenburg
3991;11;6;Geographic Area Code;Waren Müritz
39921;11;6;Geographic Area Code;Ankershagen
39922;11;6;Geographic Area Code;Dambeck bei Röbel
39923;11;6;Geographic Area Code;Priborn
39924;11;6;Geographic Area Code;Stuer
39925;11;6;Geographic Area Code;Wredenhagen
39926;11;6;Geographic Area Code;Grabowhöfe
39927;11;6;Geographic Area Code;Nossentiner Hütte
39928;11;6;Geographic Area Code;Möllenhagen
39929;11;6;Geographic Area Code;Jabel bei Waren
39931;11;6;Geographic Area Code;Röbel Müritz
39932;11;6;Geographic Area Code;Malchow bei Waren
39933;11;6;Geographic Area Code;Vollrathsruhe
39934;11;6;Geographic Area Code;Groß Plasten
3994;11;6;Geographic Area Code;Malchin
39951;11;6;Geographic Area Code;Faulenrost
39952;11;6;Geographic Area Code;Grammentin
39953;11;6;Geographic Area Code;Schwinkendorf
39954;11;6;Geographic Area Code;Stavenhagen Reuterstadt
39955;11;6;Geographic Area Code;Jürgenstorf 
39956;11;6;Geographic Area Code;Neukalen
39957;11;6;Geographic Area Code;Gielow
39959;11;6;Geographic Area Code;Dargun
3996;11;6;Geographic Area Code;Teterow
39971;11;6;Geographic Area Code;Gnoien
39972;11;6;Geographic Area Code;Walkendorf
39973;11;6;Geographic Area Code;Altkalen
39975;11;6;Geographic Area Code;Thürkow
39976;11;6;Geographic Area Code;Groß Bützin
39977;11;6;Geographic Area Code;Jördenstorf
39978;11;6;Geographic Area Code;Gross Roge
3998;11;6;Geographic Area Code;Demmin
39991;11;6;Geographic Area Code;Daberkow
39992;11;6;Geographic Area Code;Görmin
39993;11;6;Geographic Area Code;Hohenmocker
39994;11;6;Geographic Area Code;Metschow
39995;11;6;Geographic Area Code;Nossendorf
39996;11;6;Geographic Area Code;Törpin
39997;11;6;Geographic Area Code;Jarmen
39998;11;6;Geographic Area Code;Loitz bei Demmin
39999;11;6;Geographic Area Code;Tutow
40;11;5;Geographic Area Code;Hamburg
4101;11;6;Geographic Area Code;Pinneberg
4102;11;6;Geographic Area Code;Ahrensburg
4103;11;6;Geographic Area Code;Wedel
4104;11;6;Geographic Area Code;Aumühle bei Hamburg
4105;11;6;Geographic Area Code;Seevetal
4106;11;6;Geographic Area Code;Quickborn Kreis Pinneberg
4107;11;6;Geographic Area Code;Siek Kreis Stormarn
4108;11;6;Geographic Area Code;Rosengarten Kreis Harburg
4109;11;6;Geographic Area Code;Tangstedt Bz Hamburg
4120;11;6;Geographic Area Code;Ellerhoop
4121;11;6;Geographic Area Code;Elmshorn
4122;11;6;Geographic Area Code;Uetersen
4123;11;6;Geographic Area Code;Barmstedt
4124;11;6;Geographic Area Code;Glückstadt
4125;11;6;Geographic Area Code;Seestermühe
4126;11;6;Geographic Area Code;Horst Holstein
4127;11;6;Geographic Area Code;Westerhorn
4128;11;6;Geographic Area Code;Kollmar
4129;11;6;Geographic Area Code;Haseldorf
4131;11;6;Geographic Area Code;Lüneburg
4132;11;6;Geographic Area Code;Amelinghausen
4133;11;6;Geographic Area Code;Wittorf Kreis Lünebeburg
4134;11;6;Geographic Area Code;Embsen Kreis Lünebeburg
4135;11;6;Geographic Area Code;Kirchgellersen
4136;11;6;Geographic Area Code;Scharnebeck
4137;11;6;Geographic Area Code;Barendorf
4138;11;6;Geographic Area Code;Betzendorf Kreis Lünebeburg
4139;11;6;Geographic Area Code;Hohnstorf Elbe
4140;11;6;Geographic Area Code;Estorf Kreis Stade
4141;11;6;Geographic Area Code;Stade
4142;11;6;Geographic Area Code;Steinkirchen Kreis Stade
4143;11;6;Geographic Area Code;Drochtersen
4144;11;6;Geographic Area Code;Himmelpforten
4146;11;6;Geographic Area Code;Stade-Bützfleth
4148;11;6;Geographic Area Code;Drochtersen-Assel
4149;11;6;Geographic Area Code;Fredenbeck
4151;11;6;Geographic Area Code;Schwarzenbek
4152;11;6;Geographic Area Code;Geesthacht
4153;11;6;Geographic Area Code;Lauenburg Elbe
4154;11;6;Geographic Area Code;Trittau
4155;11;6;Geographic Area Code;Büchen
4156;11;6;Geographic Area Code;Talkau
4158;11;6;Geographic Area Code;Roseburg
4159;11;6;Geographic Area Code;Basthorst
4161;11;6;Geographic Area Code;Buxtehude
4162;11;6;Geographic Area Code;Jork
4163;11;6;Geographic Area Code;Horneburg Niederelbe
4164;11;6;Geographic Area Code;Harsefeld
4165;11;6;Geographic Area Code;Hollenstedt Nordheide
4166;11;6;Geographic Area Code;Ahlerstedt
4167;11;6;Geographic Area Code;Apensen
4168;11;6;Geographic Area Code;Neu Wulmstorf-Elstorf
4169;11;6;Geographic Area Code;Sauensiek
4171;11;6;Geographic Area Code;Winsen Luhe
4172;11;6;Geographic Area Code;Salzhausen
4173;11;6;Geographic Area Code;Wulfsen
4174;11;6;Geographic Area Code;Stelle Kreis Harburg
4175;11;6;Geographic Area Code;Egestorf Nordheide
4176;11;6;Geographic Area Code;Marschacht
4177;11;6;Geographic Area Code;Drage Elbe
4178;11;6;Geographic Area Code;Radbruch
4179;11;6;Geographic Area Code;Winsen-Tönnhausen
4180;11;6;Geographic Area Code;Königsmoor
4181;11;6;Geographic Area Code;Buchholz in der Nordheide
4182;11;6;Geographic Area Code;Tostedt
4183;11;6;Geographic Area Code;Jesteburg
4184;11;6;Geographic Area Code;Hanstedt Nordheide
4185;11;6;Geographic Area Code;Marxen Auetal
4186;11;6;Geographic Area Code;Buchholz-Trelde
4187;11;6;Geographic Area Code;Holm-Seppensen
4188;11;6;Geographic Area Code;Welle Nordheide
4189;11;6;Geographic Area Code;Undeloh
4191;11;6;Geographic Area Code;Kaltenkirchen Holstein
4192;11;6;Geographic Area Code;Bad Bramstedt
4193;11;6;Geographic Area Code;Henstedt-Ulzburg
4194;11;6;Geographic Area Code;Sievershütten
4195;11;6;Geographic Area Code;Hartenholm
4202;11;6;Geographic Area Code;Achim bei Bremen
4203;11;6;Geographic Area Code;Weyhe bei Bremen
4204;11;6;Geographic Area Code;Thedinghausen
4205;11;6;Geographic Area Code;Ottersberg
4206;11;6;Geographic Area Code;Stuhr-Heiligenrode
4207;11;6;Geographic Area Code;Oyten
4208;11;6;Geographic Area Code;Grasberg
4209;11;6;Geographic Area Code;Schwanewede
421;11;6;Geographic Area Code;Bremen
4221;11;6;Geographic Area Code;Delmenhorst
4222;11;6;Geographic Area Code;Ganderkesee
4223;11;6;Geographic Area Code;Ganderkesee-Bookholzberg
4224;11;6;Geographic Area Code;Gross Ippener
4230;11;6;Geographic Area Code;Verden-Walle
4231;11;6;Geographic Area Code;Verden Aller
4232;11;6;Geographic Area Code;Langwedel Kreis Verden
4233;11;6;Geographic Area Code;Blender
4234;11;6;Geographic Area Code;Dörverden
4235;11;6;Geographic Area Code;Langwedel-Etelsen
4236;11;6;Geographic Area Code;Kirchlinteln
4237;11;6;Geographic Area Code;Bendingbostel
4238;11;6;Geographic Area Code;Neddenaverbergen
4239;11;6;Geographic Area Code;Dörverden-Westen
4240;11;6;Geographic Area Code;Syke-Heiligenfelde
4241;11;6;Geographic Area Code;Bassum
4242;11;6;Geographic Area Code;Syke
4243;11;6;Geographic Area Code;Twistringen
4244;11;6;Geographic Area Code;Harpstedt
4245;11;6;Geographic Area Code;Neuenkirchen bei Bassum
4246;11;6;Geographic Area Code;Twistringen-Heiligenloh
4247;11;6;Geographic Area Code;Affinghausen
4248;11;6;Geographic Area Code;Bassum-Neubruchhausen
4249;11;6;Geographic Area Code;Bassum-Nordwohlde
4251;11;6;Geographic Area Code;Hoya
4252;11;6;Geographic Area Code;Bruchhausen-Vilsen
4253;11;6;Geographic Area Code;Asendorf Kreis Diepholz
4254;11;6;Geographic Area Code;Eystrup
4255;11;6;Geographic Area Code;Martfeld
4256;11;6;Geographic Area Code;Hilgermissen
4257;11;6;Geographic Area Code;Schweringen
4258;11;6;Geographic Area Code;Schwarme
4260;11;6;Geographic Area Code;Visselhövede-Wittorf
4261;11;6;Geographic Area Code;Rotenburg Wümme
4262;11;6;Geographic Area Code;Visselhövede
4263;11;6;Geographic Area Code;Scheessel
4264;11;6;Geographic Area Code;Sottrum Kreis Rotenburg
4265;11;6;Geographic Area Code;Fintel
4266;11;6;Geographic Area Code;Brockel
4267;11;6;Geographic Area Code;Lauenbrück
4268;11;6;Geographic Area Code;Bötersen
4269;11;6;Geographic Area Code;Ahausen-Kirchwalsede
4271;11;6;Geographic Area Code;Sulingen
4272;11;6;Geographic Area Code;Siedenburg
4273;11;6;Geographic Area Code;Kirchdorf bei Sulingen
4274;11;6;Geographic Area Code;Varrel bei Sulingen
4275;11;6;Geographic Area Code;Ehrenburg
4276;11;6;Geographic Area Code;Borstel bei Sulingen
4277;11;6;Geographic Area Code;Schwaförden
4281;11;6;Geographic Area Code;Zeven
4282;11;6;Geographic Area Code;Sittensen
4283;11;6;Geographic Area Code;Tarmstedt
4284;11;6;Geographic Area Code;Selsingen
4285;11;6;Geographic Area Code;Rhade bei Zeven
4286;11;6;Geographic Area Code;Gyhum
4287;11;6;Geographic Area Code;Heeslingen-Boitzen
4288;11;6;Geographic Area Code;Horstedt Kreis Rotenburg
4289;11;6;Geographic Area Code;Kirchtimke
4292;11;6;Geographic Area Code;Ritterhude
4293;11;6;Geographic Area Code;Ottersberg-Fischerhude
4294;11;6;Geographic Area Code;Riede Kreis Verden
4295;11;6;Geographic Area Code;Emtinghausen
4296;11;6;Geographic Area Code;Schwanewede-Aschwarden
4297;11;6;Geographic Area Code;Ottersberg-Posthausen
4298;11;6;Geographic Area Code;Lilienthal
4302;11;6;Geographic Area Code;Kirchbarkau
4303;11;6;Geographic Area Code;Schlesen
4305;11;6;Geographic Area Code;Westensee
4307;11;6;Geographic Area Code;Raisdorf
4308;11;6;Geographic Area Code;Schwedeneck
431;11;6;Geographic Area Code;Kiel
4320;11;6;Geographic Area Code;Heidmühlen
4321;11;6;Geographic Area Code;Neumünster
4322;11;6;Geographic Area Code;Bordesholm
4323;11;6;Geographic Area Code;Bornhöved
4324;11;6;Geographic Area Code;Brokstedt
4326;11;6;Geographic Area Code;Wankendorf
4327;11;6;Geographic Area Code;Grossenaspe
4328;11;6;Geographic Area Code;Rickling
4329;11;6;Geographic Area Code;Langwedel Holstein
4330;11;6;Geographic Area Code;Emkendorf
4331;11;6;Geographic Area Code;Rendsburg
4332;11;6;Geographic Area Code;Hamdorf bei Rendsburg
4333;11;6;Geographic Area Code;Erfde
4334;11;6;Geographic Area Code;Bredenbek bei Rendsburg
4335;11;6;Geographic Area Code;Hohn bei Rendsburg
4336;11;6;Geographic Area Code;Owschlag
4337;11;6;Geographic Area Code;Jevenstedt
4338;11;6;Geographic Area Code;Alt Duvenstedt
4339;11;6;Geographic Area Code;Christiansholm
4340;11;6;Geographic Area Code;Achterwehr
4342;11;6;Geographic Area Code;Preetz Kreis Plön
4343;11;6;Geographic Area Code;Laboe
4344;11;6;Geographic Area Code;Schönberg Holstein
4346;11;6;Geographic Area Code;Gettorf
4347;11;6;Geographic Area Code;Flintbek
4348;11;6;Geographic Area Code;Schönkirchen
4349;11;6;Geographic Area Code;Dänischenhagen
4351;11;6;Geographic Area Code;Eckernförde
4352;11;6;Geographic Area Code;Damp
4353;11;6;Geographic Area Code;Ascheffel
4354;11;6;Geographic Area Code;Fleckeby
4355;11;6;Geographic Area Code;Rieseby
4356;11;6;Geographic Area Code;Gross Wittensee
4357;11;6;Geographic Area Code;Sehestedt Eider
4358;11;6;Geographic Area Code;Loose bei Eckernförde
4361;11;6;Geographic Area Code;Oldenburg in Holstein
4362;11;6;Geographic Area Code;Heiligenhafen
4363;11;6;Geographic Area Code;Lensahn
4364;11;6;Geographic Area Code;Dahme Kreis Ostholstein
4365;11;6;Geographic Area Code;Heringsdorf Holstein
4366;11;6;Geographic Area Code;Grömitz-Cismar
4367;11;6;Geographic Area Code;Grossenbrode
4371;11;6;Geographic Area Code;Burg auf Fehmarn
4372;11;6;Geographic Area Code;Westfehmarn
4381;11;6;Geographic Area Code;Lütjenburg
4382;11;6;Geographic Area Code;Wangels
4383;11;6;Geographic Area Code;Grebin
4384;11;6;Geographic Area Code;Selent
4385;11;6;Geographic Area Code;Hohenfelde bei Kiel
4392;11;6;Geographic Area Code;Nortorf bei Neumünster
4393;11;6;Geographic Area Code;Boostedt
4394;11;6;Geographic Area Code;Bokhorst
4401;11;6;Geographic Area Code;Brake Unterweser
4402;11;6;Geographic Area Code;Rastede
4403;11;6;Geographic Area Code;Bad Zwischenahn
4404;11;6;Geographic Area Code;Elsfleth
4405;11;6;Geographic Area Code;Edewecht
4406;11;6;Geographic Area Code;Berne
4407;11;6;Geographic Area Code;Wardenburg
4408;11;6;Geographic Area Code;Hude Oldenburg
4409;11;6;Geographic Area Code;Westerstede-Ocholt
441;11;6;Geographic Area Code;Oldenburg (Oldb)
4421;11;6;Geographic Area Code;Wilhelmshaven
4422;11;6;Geographic Area Code;Sande Kreis Friesl
4423;11;6;Geographic Area Code;Fedderwarden
4425;11;6;Geographic Area Code;Wangerland-Hooksiel
4426;11;6;Geographic Area Code;Wangerland-Horumersiel
4431;11;6;Geographic Area Code;Wildeshausen
4432;11;6;Geographic Area Code;Dötlingen-Brettorf
4433;11;6;Geographic Area Code;Dötlingen
4434;11;6;Geographic Area Code;Colnrade
4435;11;6;Geographic Area Code;Grossenkneten
4441;11;6;Geographic Area Code;Vechta
4442;11;6;Geographic Area Code;Lohne Oldenburg
4443;11;6;Geographic Area Code;Dinklage
4444;11;6;Geographic Area Code;Goldenstedt
4445;11;6;Geographic Area Code;Visbek Kreis Vechta
4446;11;6;Geographic Area Code;Bakum Kreis Vechta
4447;11;6;Geographic Area Code;Vechta-Langförden
4451;11;6;Geographic Area Code;Varel Jadebusen
4452;11;6;Geographic Area Code;Zetel-Neuenburg
4453;11;6;Geographic Area Code;Zetel
4454;11;6;Geographic Area Code;Jade
4455;11;6;Geographic Area Code;Jade-Schweiburg
4456;11;6;Geographic Area Code;Varel-Altjührden
4458;11;6;Geographic Area Code;Wiefelstede-Spohle
4461;11;6;Geographic Area Code;Jever
4462;11;6;Geographic Area Code;Wittmund
4463;11;6;Geographic Area Code;Wangerland
4464;11;6;Geographic Area Code;Wittmund-Carolinensiel
4465;11;6;Geographic Area Code;Friedeburg Ostfriesland
4466;11;6;Geographic Area Code;Wittmund-Ardorf
4467;11;6;Geographic Area Code;Wittmund-Funnix
4468;11;6;Geographic Area Code;Friedeburg-Reepsholt
4469;11;6;Geographic Area Code;Wangerooge
4471;11;6;Geographic Area Code;Cloppenburg
4472;11;6;Geographic Area Code;Lastrup
4473;11;6;Geographic Area Code;Emstek
4474;11;6;Geographic Area Code;Garrel
4475;11;6;Geographic Area Code;Molbergen
4477;11;6;Geographic Area Code;Lastrup-Hemmelte
4478;11;6;Geographic Area Code;Cappeln Oldenburg
4479;11;6;Geographic Area Code;Molbergen-Peheim
4480;11;6;Geographic Area Code;Ovelgönne-Strückhausen
4481;11;6;Geographic Area Code;Hatten-Sandkrug
4482;11;6;Geographic Area Code;Hatten
4483;11;6;Geographic Area Code;Ovelgönne-Großenmeer
4484;11;6;Geographic Area Code;Hude-Wüsting
4485;11;6;Geographic Area Code;Elsfleth-Huntorf
4486;11;6;Geographic Area Code;Edewecht-Friedrichsfehn
4487;11;6;Geographic Area Code;Grossenkneten-Huntlosen
4488;11;6;Geographic Area Code;Westerstede
4489;11;6;Geographic Area Code;Apen
4491;11;6;Geographic Area Code;Friesoythe
4492;11;6;Geographic Area Code;Saterland
4493;11;6;Geographic Area Code;Friesoythe-Gehlenberg
4494;11;6;Geographic Area Code;Bösel Oldenburg
4495;11;6;Geographic Area Code;Friesoythe-Thüle
4496;11;6;Geographic Area Code;Friesoythe-Markhausen
4497;11;6;Geographic Area Code;Barßel-Harkebrügge
4498;11;6;Geographic Area Code;Saterland-Ramsloh
4499;11;6;Geographic Area Code;Barssel
4501;11;6;Geographic Area Code;Kastorf Holstein
4502;11;6;Geographic Area Code;Lübeck-Travemünde
4503;11;6;Geographic Area Code;Timmendorfer Strand
4504;11;6;Geographic Area Code;Ratekau
4505;11;6;Geographic Area Code;Stockelsdorf-Curau
4506;11;6;Geographic Area Code;Stockelsdorf-Krumbeck
4508;11;6;Geographic Area Code;Krummesse
4509;11;6;Geographic Area Code;Groß Grönau
451;11;6;Geographic Area Code;Lübeck
4521;11;6;Geographic Area Code;Eutin
4522;11;6;Geographic Area Code;Plön
4523;11;6;Geographic Area Code;Malente
4524;11;6;Geographic Area Code;Scharbeutz-Pönitz
4525;11;6;Geographic Area Code;Ahrensbök
4526;11;6;Geographic Area Code;Ascheberg Holstein
4527;11;6;Geographic Area Code;Bosau
4528;11;6;Geographic Area Code;Schönwalde am Bungsberg
4529;11;6;Geographic Area Code;Süsel-Bujendorf
4531;11;6;Geographic Area Code;Bad Oldesloe
4532;11;6;Geographic Area Code;Bargteheide
4533;11;6;Geographic Area Code;Reinfeld Holstein
4534;11;6;Geographic Area Code;Steinburg Kreis Storman
4535;11;6;Geographic Area Code;Nahe
4536;11;6;Geographic Area Code;Steinhorst Lauenburg
4537;11;6;Geographic Area Code;Sülfeld Holstein
4539;11;6;Geographic Area Code;Westerau
4541;11;6;Geographic Area Code;Ratzeburg
4542;11;6;Geographic Area Code;Mölln Lauenburg
